,time,SOA,O2C
471,0.7867,38.707,0.37961
472,0.7883,38.7454,0.3796
473,0.79,38.7835,0.37959
474,0.7917,38.8216,0.37958000000000003
475,0.7933,38.8595,0.37956999999999996
476,0.795,38.8973,0.37955
477,0.7967,38.935,0.37954
478,0.7983,38.9725,0.37953000000000003
479,0.8,39.0099,0.37951999999999997
480,0.8017,39.0472,0.37951
481,0.8033,39.0844,0.3795
482,0.805,39.1214,0.37948000000000004
483,0.8067,39.1584,0.37947
484,0.8083,39.1952,0.37945999999999996
485,0.81,39.2319,0.37945
486,0.8117,39.2684,0.37944
487,0.8133,39.3049,0.37943000000000005
488,0.815,39.3412,0.37942
489,0.8167,39.3774,0.37940999999999997
490,0.8183,39.4135,0.3794
491,0.82,39.4495,0.37938
492,0.8217,39.4853,0.37937
493,0.8233,39.521,0.37936
494,0.825,39.5567,0.37935
495,0.8267,39.5922,0.37934
496,0.8283,39.6276,0.37933
497,0.83,39.6628,0.37932
498,0.8317,39.698,0.37931
499,0.8333,39.733,0.3793
500,0.835,39.768,0.37929
501,0.8367,39.8028,0.37928
502,0.8383,39.8375,0.37927
503,0.84,39.8721,0.37926
504,0.8417,39.9066,0.37925
505,0.8433,39.941,0.37924
506,0.845,39.9752,0.37922
507,0.8467,40.0094,0.37921
508,0.8483,40.0434,0.3792
509,0.85,40.0774,0.37919
510,0.8517,40.1112,0.37918
511,0.8533,40.1449,0.37917
512,0.855,40.1785,0.37916
513,0.8567,40.2121,0.37915
514,0.8583,40.2455,0.37914000000000003
515,0.86,40.2788,0.37913
516,0.8617,40.312,0.37911999999999996
517,0.8633,40.345,0.37911
518,0.865,40.378,0.3791
519,0.8667,40.4109,0.37909
520,0.8683,40.4437,0.37908000000000003
521,0.87,40.4764,0.37906999999999996
522,0.8717,40.5089,0.37906
523,0.8733,40.5414,0.37905
524,0.875,40.5738,0.37904
525,0.8767,40.606,0.37903000000000003
526,0.8783,40.6382,0.37901999999999997
527,0.88,40.6703,0.37901999999999997
528,0.8817,40.7023,0.37901
529,0.8833,40.7341,0.379
530,0.885,40.7659,0.37899
531,0.8867,40.7976,0.37898000000000004
532,0.8883,40.8291,0.37897
533,0.89,40.8606,0.37895999999999996
534,0.8917,40.892,0.37895
535,0.8933,40.9233,0.37894
536,0.895,40.9545,0.37893000000000004
537,0.8967,40.9856,0.37892
538,0.8983,41.0166,0.37890999999999997
539,0.9,41.0475,0.3789
540,0.9017,41.0783,0.37889
541,0.9033,41.109,0.37888
542,0.905,41.1396,0.37887
543,0.9067,41.1701,0.37887
544,0.9083,41.2006,0.37886
545,0.91,41.2309,0.37885
546,0.9117,41.2612,0.37884
547,0.9133,41.2913,0.37883
548,0.915,41.3214,0.37882
549,0.9167,41.3514,0.37881
550,0.9183,41.3813,0.3788
551,0.92,41.4111,0.37879
552,0.9217,41.4408,0.37878
553,0.9233,41.4704,0.37878
554,0.925,41.4999,0.37877
555,0.9267,41.5293,0.37876
556,0.9283,41.5587,0.37875
557,0.93,41.588,0.37874
558,0.9317,41.6171,0.37873
559,0.9333,41.6462,0.37872
560,0.935,41.6752,0.37871
561,0.9367,41.7042,0.37871
562,0.9383,41.733,0.3787
563,0.94,41.7617,0.37869
564,0.9417,41.7904,0.37868
565,0.9433,41.819,0.37867
566,0.945,41.8475,0.37866
567,0.9467,41.8759,0.37866
568,0.9483,41.9042,0.37865
569,0.95,41.9325,0.37864000000000003
570,0.9517,41.9606,0.37863
571,0.9533,41.9887,0.37861999999999996
572,0.955,42.0167,0.37861
573,0.9567,42.0446,0.37861
574,0.9583,42.0724,0.3786
575,0.96,42.1002,0.37859
576,0.9617,42.1279,0.37858
577,0.9633,42.1554,0.37856999999999996
578,0.965,42.183,0.37856
579,0.9667,42.2104,0.37856
580,0.9683,42.2377,0.37855
581,0.97,42.265,0.37854
582,0.9717,42.2922,0.37853000000000003
583,0.9733,42.3193,0.37851999999999997
584,0.975,42.3464,0.37851999999999997
585,0.9767,42.3733,0.37851
586,0.9783,42.4002,0.3785
587,0.98,42.427,0.37849
588,0.9817,42.4537,0.37848000000000004
589,0.9833,42.4804,0.37848000000000004
590,0.985,42.507,0.37847
591,0.9867,42.5335,0.37846
592,0.9883,42.5599,0.37845
593,0.99,42.5862,0.37845
594,0.9917,42.6125,0.37844
595,0.9933,42.6387,0.37843000000000004
596,0.995,42.6649,0.37842
597,0.9967,42.6909,0.37840999999999997
598,0.9983,42.7169,0.37840999999999997
599,1.0,42.7428,0.3784
600,1.0017,42.7686,0.37839
601,1.0033,42.7944,0.37838
602,1.005,42.8201,0.37838
603,1.0067,42.8457,0.37837
604,1.0083,42.8712,0.37836
605,1.01,42.8967,0.37835
606,1.0117,42.9221,0.37835
607,1.0133,42.9475,0.37834
608,1.015,42.9727,0.37833
609,1.0167,42.9979,0.37833
610,1.0183,43.023,0.37832
611,1.02,43.0481,0.37831
612,1.0217,43.0731,0.3783
613,1.0233,43.098,0.3783
614,1.025,43.1228,0.37829
615,1.0267,43.1476,0.37828
616,1.0283,43.1723,0.37827
617,1.03,43.1969,0.37827
618,1.0317,43.2215,0.37826
619,1.0333,43.246,0.37825
620,1.035,43.2705,0.37825
621,1.0367,43.2948,0.37824
622,1.0383,43.3191,0.37823
623,1.04,43.3434,0.37822
624,1.0417,43.3676,0.37822
625,1.0433,43.3917,0.37821
626,1.045,43.4157,0.3782
627,1.0467,43.4397,0.3782
628,1.0483,43.4636,0.37819
629,1.05,43.4874,0.37818
630,1.0517,43.5112,0.37818
631,1.0533,43.5349,0.37817
632,1.055,43.5586,0.37816
633,1.0567,43.5822,0.37816
634,1.0583,43.6057,0.37815
635,1.06,43.6292,0.37814000000000003
636,1.0617,43.6526,0.37814000000000003
637,1.0633,43.6759,0.37813
638,1.065,43.6992,0.37811999999999996
639,1.0667,43.7224,0.37811999999999996
640,1.0683,43.7456,0.37811
641,1.07,43.7687,0.3781
642,1.0717,43.7917,0.3781
643,1.0733,43.8147,0.37809
644,1.075,43.8376,0.37808
645,1.0767,43.8604,0.37808
646,1.0783,43.8832,0.37806999999999996
647,1.08,43.9059,0.37806
648,1.0817,43.9286,0.37806
649,1.0833,43.9512,0.37805
650,1.085,43.9737,0.37804
651,1.0867,43.9962,0.37804
652,1.0883,44.0187,0.37803000000000003
653,1.09,44.041,0.37801999999999997
654,1.0917,44.0633,0.37801999999999997
655,1.0933,44.0856,0.37801
656,1.095,44.1078,0.378
657,1.0967,44.1299,0.378
658,1.0983,44.152,0.37799
659,1.1,44.174,0.37799
660,1.1017,44.196,0.37798000000000004
661,1.1033,44.2179,0.37797
662,1.105,44.2398,0.37797
663,1.1067,44.2616,0.37796
664,1.1083,44.2833,0.37795
665,1.11,44.305,0.37795
666,1.1117,44.3266,0.37794
667,1.1133,44.3482,0.37794
668,1.115,44.3697,0.37793000000000004
669,1.1167,44.3912,0.37792
670,1.1183,44.4126,0.37792
671,1.12,44.4339,0.37790999999999997
672,1.1217,44.4552,0.37790999999999997
673,1.1233,44.4765,0.3779
674,1.125,44.4977,0.37789
675,1.1267,44.5188,0.37789
676,1.1283,44.5399,0.37788
677,1.13,44.5609,0.37788
678,1.1317,44.5819,0.37787
679,1.1333,44.6028,0.37786
680,1.135,44.6237,0.37786
681,1.1367,44.6445,0.37785
682,1.1383,44.6653,0.37785
683,1.14,44.686,0.37784
684,1.1417,44.7067,0.37783
685,1.1433,44.7273,0.37783
686,1.145,44.7478,0.37782
687,1.1467,44.7683,0.37782
688,1.1483,44.7888,0.37781
689,1.15,44.8092,0.37781
690,1.1517,44.8295,0.3778
691,1.1533,44.8498,0.37779
692,1.155,44.8701,0.37779
693,1.1567,44.8903,0.37778
694,1.1583,44.9105,0.37778
695,1.16,44.9306,0.37777
696,1.1617,44.9506,0.37777
697,1.1633,44.9706,0.37776
698,1.165,44.9906,0.37775
699,1.1667,45.0105,0.37775
700,1.1683,45.0303,0.37774
701,1.17,45.0501,0.37774
702,1.1717,45.0699,0.37773
703,1.1733,45.0896,0.37773
704,1.175,45.1093,0.37772
705,1.1767,45.1289,0.37772
706,1.1783,45.1485,0.37771
707,1.18,45.168,0.3777
708,1.1817,45.1874,0.3777
709,1.1833,45.2069,0.37769
710,1.185,45.2262,0.37769
711,1.1867,45.2456,0.37768
712,1.1883,45.2649,0.37768
713,1.19,45.2841,0.37767
714,1.1917,45.3033,0.37767
715,1.1933,45.3224,0.37766
716,1.195,45.3415,0.37766
717,1.1967,45.3606,0.37765
718,1.1983,45.3796,0.37765
719,1.2,45.3985,0.37764000000000003
720,1.2017,45.4175,0.37764000000000003
721,1.2033,45.4363,0.37763
722,1.205,45.4552,0.37761999999999996
723,1.2067,45.4739,0.37761999999999996
724,1.2083,45.4927,0.37761
725,1.21,45.5114,0.37761
726,1.2117,45.53,0.3776
727,1.2133,45.5486,0.3776
728,1.215,45.5672,0.37759000000000004
729,1.2167,45.5857,0.37759000000000004
730,1.2183,45.6042,0.37758
731,1.22,45.6226,0.37758
732,1.2217,45.641,0.37756999999999996
733,1.2233,45.6593,0.37756999999999996
734,1.225,45.6776,0.37756
735,1.2267,45.6959,0.37756
736,1.2283,45.7141,0.37755
737,1.23,45.7322,0.37755
738,1.2317,45.7504,0.37754
739,1.2333,45.7685,0.37754
740,1.235,45.7865,0.37753000000000003
741,1.2367,45.8045,0.37753000000000003
742,1.2383,45.8225,0.37751999999999997
743,1.24,45.8404,0.37751999999999997
744,1.2417,45.8582,0.37751
745,1.2433,45.8761,0.37751
746,1.245,45.8939,0.3775
747,1.2467,45.9116,0.3775
748,1.2483,45.9293,0.37749
749,1.25,45.947,0.37749
